GBIF Taxon key,GBIF scientific name,rank,kingdom_name,provided species name,speciesplusID
2839185,Gongora jenischii Rchb.f.,SPECIES,Plantae,Gongora jenischii,41630
5315352,Dendrobium fulgidum Schltr.,SPECIES,Plantae,Dendrobium fulgidum,26460
5649257,Polypodium procerum Brack.,SPECIES,Plantae,Polypodium procerum,41632
2815956,Bulbophyllum scandens Rolfe,SPECIES,Plantae,Bulbophyllum scandens,40573
5530412,Alsophila truncata Brack.,SPECIES,Plantae,Alsophila truncata,41634
2855338,Galanthus plicatus M.Bieb.,SPECIES,Plantae,Galanthus plicatus,21557
2795231,Calanthe lamellata Hayata,SPECIES,Plantae,Calanthe lamellata,41636
3958844,Neolobivia incaica (Backeb.) F.Ritter,SPECIES,Plantae,Neolobivia incaica,41637
5317469,Dendrobium mannii Ridl.,SPECIES,Plantae,Dendrobium mannii,23339
2803866,Catasetum inornatum Schltr.,SPECIES,Plantae,Catasetum inornatum,41639
3599578,Cyathea muricata Willd.,SPECIES,Plantae,Cyathea muricata,41640
7280843,Rhipsalis lumbricoides Lem.,SPECIES,Plantae,Rhipsalis lumbricoides,41641
3068902,Euphorbia calderensis Phil.,SPECIES,Plantae,Euphorbia calderensis,41642
2845880,Bulbophyllum balfourianum auct.,SPECIES,Plantae,Bulbophyllum balfourianum,41643
5316500,Dendrobium salaccense (Blume) Lindl.,SPECIES,Plantae,Dendrobium salaccense,18653
2794642,Bletia tamayoana S.Rosillo ex Saltero,SPECIES,Plantae,Bletia thomsonia,41645
2843765,Cirrhopetalum gamblei Hook.f.,SPECIES,Plantae,Cirrhopetalum gamblei,41646
6,Plantae,KINGDOM,Plantae,Pachyclada dendroides,41647
2795189,Calanthe fragrans P.Royen,SPECIES,Plantae,Calanthe fragrans,41648
5623967,Mammillaria silvatica Repp.,SPECIES,Plantae,Mammillaria silvatica,41649
3949638,Parodia idiosa F.H.Brandt,SPECIES,Plantae,Parodia iodiosa,41650
7167246,Nepenthes phyllamphora Willd.,SPECIES,Plantae,Nepenthes phyllamphora,41111
3598284,Cyathea assimilis Hook.,SPECIES,Plantae,Cyathea assimilis,41652
2777502,Lomatophyllum orientale H.Perrier,SPECIES,Plantae,Lomatophyllum orientale,41653
3947246,Rhipsalis crenata Vaupel,SPECIES,Plantae,Rhipsalis crenata,41654
2848295,Masdevallia trechsliniana Kè niger & J.Meza,SPECIES,Plantae,Masdevallia trechsliniana,41655
3066861,Tirucalia spartaria (N.E.Br.) P.V.Heath,SPECIES,Plantae,Tirucallia spartaria,41656
5621378,Melocactus fortalezensis Rauh & Backeb.,SPECIES,Plantae,Melocactus fortalezensis,41657
2791323,Warczewiczella velata Rchb.f. & Warsz.,SPECIES,Plantae,Warszewiczella velata,41658
3953205,Echinofossulocactus caespitosus Backeb.,SPECIES,Plantae,Echinofossulocactus caespitosus,41659
3947751,Borzicactus sulcifer (Rauh & Backeb.) Kimnach,SPECIES,Plantae,Borzicactus sulcifer,41660
5421384,Sarracenia harperi C.R. Bell,SPECIES,Plantae,Sarracenia dormeri,41661
5310136,Epidendrum maximum (Lindl.) Rchb.f.,SPECIES,Plantae,Epidendrum maximum,41662
3067711,Euphorbia odontophylla Willd.,SPECIES,Plantae,Euphorbia odontophylla,41663
5316251,Callista macarthiae (Thwaites) Kuntze,SPECIES,Plantae,Callista macarthiae,41664
2843528,Bulbophyllum obtusum (Blume) Lindl.,SPECIES,Plantae,Bulbophyllum obtusum,22081
5315644,Dendrobium kontumense Gagnep.,SPECIES,Plantae,Dendrobium kontumense,41666
5542030,Cymbidium purpureo-hiemale Hayata,SPECIES,Plantae,Cymbidium purpureo-hiemale,41667
3959966,Pilosocereus arenicola (Werderm.) Byles & G.D.Rowley,SPECIES,Plantae,Pilosocereus arenicola,41668
3943872,Mediolobivia ritteri (Wessner) Krainz,SPECIES,Plantae,Mediolobivia ritteri,41669
2791316,Warczewiczella cochlearis (Lindl.) Rchb.f.,SPECIES,Plantae,Warszewiczella cochlearis,41670
2811155,Aerides godefroyana Rchb.f.,SPECIES,Plantae,Aerides godefroyana,41671
2843801,Bulbophyllum makakense J.B.Hansen,SPECIES,Plantae,Bulbophyllum makakense,41672
2848387,Masdevallia saulii Kè niger,SPECIES,Plantae,Masdevallia saulii,41673
2784020,Disa aurantiaca Rchb.f.,SPECIES,Plantae,Disa aurantiaca,41674
2812326,Odontoglossum grande Lindl.,SPECIES,Plantae,Odontoglossum grande,41675
5384157,Opuntia cantabrigiensis Lynch,SPECIES,Plantae,Opuntia cantabrigiensis,41676
5324424,Dendrobium brachypetalum Lindl.,SPECIES,Plantae,Dendrobium brachypetalum,41677
5308119,Epidendrum confusum Rolfe,SPECIES,Plantae,Epidendrum confusum,41678
2804982,Stauritis violacea (H.Witte) Rchb.f.,SPECIES,Plantae,Staurites violacea,41679
5321229,Epidendrum armeniacum Lindl.,SPECIES,Plantae,Epidendrum armeniacum,41680
3959574,Sulcorebutia caineana (Cåárdenas) Donald,SPECIES,Plantae,Sulcorebutia caineana,41681
5530165,Gymnosphaera andohahelensis (Tardieu) Tardieu in Humbert,SPECIES,Plantae,Gymnosphaera andohahelensis,41682
2811726,Coelogyne prolifera Lindl.,SPECIES,Plantae,Coelogyne prolifera,27175
3956958,Pseudolobivia kermesina Krainz,SPECIES,Plantae,Pseudolobivia kermesina,41684
5623865,"Opuntia wentiana Britton, Rose & Pittier",SPECIES,Plantae,Opuntia wentiana,41685
2811353,Vanda muelleri Kraenzl.,SPECIES,Plantae,Vanda muelleri,41686
3958776,Ferocactus whipplei (Engelm. & Bigelow) N.P.Taylor,SPECIES,Plantae,Ferocactus whipplei,41687
2842547,Coelogyne lurida (Pfitzer) Ames & C.Schweinf.,SPECIES,Plantae,Coelogyne lurida,41688
5315980,Dendrobium junzaingense J.J.Sm.,SPECIES,Plantae,Dendrobium junzaingense,41689
3084038,Rhipsalis cassutha Gaertn.,SPECIES,Plantae,Rhipsalis cassutha,41690
2843419,Phyllorkis macraei (Lindl.) Kuntze,SPECIES,Plantae,Phyllorchis macraei,41691
2812028,Hoffmannseggella crispilabia (A.Rich. ex R.Warner) H.G.Jones,SPECIES,Plantae,Hoffmannseggella crispilabia,41692
5317852,Cordula appletoniana (Gower) Rolfe,SPECIES,Plantae,Cordula appletoniana,41693
5315206,Rhynchostylis violacea Rchb.f.,SPECIES,Plantae,Rhynchostylis violacea,41694
2843172,Bulbophyllum schlechteri Kraenzl.,SPECIES,Plantae,Bulbophyllum schlechteri,41695
5316583,Callista denudans (D.Don) Kuntze,SPECIES,Plantae,Callista denudans,41696
2791328,Chondrorhyncha lipscombiae Rolfe,SPECIES,Plantae,Chondrorhyncha lipscombiae,41697
5530112,Gymnosphaera hornei (Baker) Copel.,SPECIES,Plantae,Gymnosphaera hornei,41698
7280069,Melocactus communis (W.T.Aiton) Link & Otto,SPECIES,Plantae,Melocactus communis,41699
5313467,Maxillaria leiantha Beer,SPECIES,Plantae,Maxillaria leiantha,41700
2845795,Bulbophyllum linguiforme P.J.Cribb,SPECIES,Plantae,Bulbophyllum linguiforme,41701
4005314,Cyclamen caucasicum Willd. ex Boiss.,SPECIES,Plantae,Cyclamen caucasicum,41702
3600078,Cyathea metteniana (Hance) C.Chr. & Tardieu,SPECIES,Plantae,Cyathea metteniana,41703
3948668,Rebutia tuberculata (Rausch) Ì_ÌÎda,SPECIES,Plantae,Rebutia tuberculata,41704
2849083,Masdevallia atroviolacea Kraenzl.,SPECIES,Plantae,Masdevallia atroviolacea,41705
2818732,Masdevallia woolwardiae F.Lehm. & Kraenzl.,SPECIES,Plantae,Masdevallia woolwardiae,41706
7283653,Tephrocactus sphaericus (C.F.Fè rst.) Backeb.,SPECIES,Plantae,Tephrocactus sphaericus,41707
7281244,Borzicactus sepium Britton & Rose,SPECIES,Plantae,Borzicactus sepium,41708
5305563,Cymbidium linearisepalum Yamam.,SPECIES,Plantae,Cymbidium linearisepalum,41709
5308818,Dendrobium bracteatum Lex.,SPECIES,Plantae,Dendrobium bracteatum,41710
7282704,Neoporteria subgibbosa Britton & Rose,SPECIES,Plantae,Neoporteria subgibbosa,41711
2844530,Bulbophyllum curtisii Ridl.,SPECIES,Plantae,Bulbophyllum curtisii,41712
5622653,Dolichothele nelsonii (Britton & Rose) Backeb.,SPECIES,Plantae,Dolichothele nelsonii,41713
7283001,Echinocereus tamaulipensis (Werderm.) Mich.Lange,SPECIES,Plantae,Echinocereus tamaulipensis,41714
2795275,Calanthe volkensii Rolfe,SPECIES,Plantae,Calanthe volkensii,41715
7280795,Pediocactus pubispinus,SPECIES,Plantae,Pediocactus pubispinus,41716
2777268,Aloe morogoroensis Christian,SPECIES,Plantae,Aloe morogoroensis,41717
2795010,Calanthe augusti-reigneri auct.,SPECIES,Plantae,Calanthe augusti-reigneri,41718
3952559,Echinofossulocactus ochoterenaus (Tieg.) Whitm.,SPECIES,Plantae,Echinofossulocactus ochoterenaus,41719
2795342,Calanthe scaposa Z.H.Tsi & K.Y.Lang,SPECIES,Plantae,Calanthe scaposa,41720
2816016,Bletia cucullata (L.) Rchb.f.,SPECIES,Plantae,Bletia cucullata,41721
2836880,Aerangis erythrura (Kraenzl.) Garay,SPECIES,Plantae,Aerangis erythrurum,41722
5316615,Callista glossotis (Rchb.f.) Kuntze,SPECIES,Plantae,Callista glossotis,41723
2785638,Aerides racemifera (Lindl.) Wall. ex Hook.f.,SPECIES,Plantae,Aerides racemiferum,41724
7283211,Neoporteria eriosyzoides (F.Ritter) Donald & G.D.Rowley,SPECIES,Plantae,Neoporteria eriosyzoides,41725
2783345,Cycnoches tonduzii Schltr.,SPECIES,Plantae,Cycnoches tonduzii,41726
5316126,Dendrobium pseudohainanense Matsum.,SPECIES,Plantae,Dendrobium pseudo-hainanense,41727
2848423,Masdevallia paisbambae F.Lehm. & Kraenzl.,SPECIES,Plantae,Masdevallia paisbambae,41728
3600603,Cyathea loubetiana Domin,SPECIES,Plantae,Cyathea loubetiana,41729
3600695,Cyathea lobata Copel.,SPECIES,Plantae,Cyathea lobata,41730
3190681,"Sarracenia Linnaeus, 1753",GENUS,Plantae,Sarracenia cantabrigiensis,41731
3599667,Cyathea halconensis Christ,SPECIES,Plantae,Cyathea halconensis,41732
2842510,Coelogyne kutaiensis J.J.Sm.,SPECIES,Plantae,Coelogyne kutaiensis,41733
2783209,Vanda unicolor Steud.,SPECIES,Plantae,Vanda unicolor,41734
3651129,Cymbiglossum candidulum (Rchb.f.) Halb.,SPECIES,Plantae,Cymbiglossum candidulum,41735
7314526,Alsophila taenitis Kunze,SPECIES,Plantae,Alsophila taenitis,41736
2804467,Clinhymenia pallidiflora A.Rich. & Galeotti,SPECIES,Plantae,Clinhymenia pallidiflora,41737
2811151,Aerides pallida (Blume) Lindl.,SPECIES,Plantae,Aerides pallidum,41738
7283314,Aporocactus martianus Britton & Rose,SPECIES,Plantae,Aporocactus martianus,41739
2847152,Isochilus dubius A.Rich. & Galeotti,SPECIES,Plantae,Isochilus dubius,41740
2820556,Aerides guttata (Lindl.) Roxb.,SPECIES,Plantae,Aerides guttatum,41741
5312997,Ornithocephalus dasyrhizus Kraenzl.,SPECIES,Plantae,Ornithocephalus dasyrhizus,41742
2844802,Phyllorkis simillima (Rchb.f.) Kuntze,SPECIES,Plantae,Phyllorchis simillima,41743
7282020,Parodia catamarcensis Backeb.,SPECIES,Plantae,Parodia catamarcensis,41744
5305663,Epidendrum aloides Curtis,SPECIES,Plantae,Epidendrum aloides,41745
5623249,Echinopsis boedekeriana Harden,SPECIES,Plantae,Echinopsis boedekeriana,41746
5315335,Dendrobium desmotrichoides J.J.Sm.,SPECIES,Plantae,Dendrobium desmotrichoides,41747
3084088,Stenocereus peruvianus auct. non (P. Mill.) Kiesling,SPECIES,Plantae,Stenocereus peruvianus,41748
2796959,Schomburgkia grandiflora (Lindl.) Sander,SPECIES,Plantae,Schomburgkia grandiflora,41749
2821860,Pedilonum triviale (Kraenzl.) Rauschert,SPECIES,Plantae,Pedilonum triviale,41750
2795368,Calanthe neohibernica Schltr.,SPECIES,Plantae,Calanthe neohibernica,41751
2846183,Bulbophyllum somai Hayata,SPECIES,Plantae,Bulbophyllum somai,41752
2814737,Angraecum cephalotes (Rchb.f.) N.E.Br.,SPECIES,Plantae,Angraecum cephalotes,41753
2794397,Encyclia pentotis (Rchb.f.) Dressler,SPECIES,Plantae,Encyclia pentotis,41754
3850528,Cedrela mourae C.DC.,SPECIES,Plantae,Cedrela mourae,41755
5542300,Epidendrum christi Rchb.f.,SPECIES,Plantae,Epidendrum christi,41756
2809592,Dipteranthus estradae Dodson,SPECIES,Plantae,Dipteranthus estradae,41757
2800868,Cattleya harrisoniae Paxton,SPECIES,Plantae,Cattleya harrisoniae,41758
2802318,Angraecum lepidotum Rchb.f. ex Rolfe,SPECIES,Plantae,Angraecum lepidotum,41759
5317531,Dendrobium marseillei Gagnep.,SPECIES,Plantae,Dendrobium marseilleii,41760
5384174,Opuntia wrightiana E.M. Baxter,SPECIES,Plantae,Opuntia wrightiana,41761
5403189,Aucklandia lappa DC.,SPECIES,Plantae,Aucklandia lappa,41762
4069776,Diospyros caucheana A.Chev.,SPECIES,Plantae,Diospyros caucheana,41763
2808974,Stenorrhynchos argentinum Griseb.,SPECIES,Plantae,Stenorrhynchos argentinum,41764
2791882,Bothriochilus bellus (Lem.) Lem.,SPECIES,Plantae,Bothriochilus bellus,41765
7282985,Cumulopuntia pentlandii (S.-D.) F.Ritter,SPECIES,Plantae,Cumulopuntia pentlandii,41766
2796971,Bletia wendlandii Rchb.f.,SPECIES,Plantae,Bletia wendlandii,41768
2912895,Balmea stormae MartÌÎnez,SPECIES,Plantae,Balmea stormae,41769
5308084,Epidendrum prismatocarpum Rchb.f.,SPECIES,Plantae,Epidendrum prismatocarpum,41770
3594931,Cycas spiniformis J.Y.Liang,SPECIES,Plantae,Cycas spiniformis,41771
5315493,Dendrobium cochinchinense Ridl.,SPECIES,Plantae,Dendrobium cochinchinense,41772
2848122,Masdevallia velox Kè niger,SPECIES,Plantae,Masdevallia velox,41773
2842760,Bulbophyllum breviscapum J.J.Sm.,SPECIES,Plantae,Bulbophyllum breviscapum,41774
5625851,Mammillaria mitlensis Bravo,SPECIES,Plantae,Mammillaria mitlensis,41775
2650315,Nephelea portoricensis (Spreng. ex Kuhn) R. Tryon,SPECIES,Plantae,Nephelea portoricensis,41776
2821933,Sayeria rhodosticta (F.Muell. & Kraenzl.) Rauschert,SPECIES,Plantae,Sayeria rhodosticata,41777
3960518,Neochilenia aerocarpa Backeb.,SPECIES,Plantae,Neochilenia aerocarpa,41778
3599528,Trichipteris stipularis (Christ) R.M.Tryon,SPECIES,Plantae,Trichipteris stipularis,41779
5530206,Alsophila pectinata FÌöe,SPECIES,Plantae,Alsophila pectinata,41780
7280761,Epiphyllum ackermannii Haw.,SPECIES,Plantae,Epiphyllum ackermannii,41781
2836904,Mystacidium gravenreuthii (Kraenzl.) Rolfe,SPECIES,Plantae,Mystacidium gravenreuthii,41782
5530110,Disphenia grevilleana Kunze,SPECIES,Plantae,Disphenia grevilleana,41783
5622814,Mammillaria zeyeriana F.Haage,SPECIES,Plantae,Mammillaria zeyeriana,41784
2844141,Epicranthes hexarhopalon (Schltr.) Garay & W.Kittr.,SPECIES,Plantae,Epicranthes hexarhopalon,41785
5523968,Aquilaria versteegii Hallier f.,SPECIES,Plantae,Aquilaria versteegii,41786
3952340,Lobivia einsteinii (Fri?) Rausch,SPECIES,Plantae,Lobivia einsteinii,41787
3948223,Parodia papagayana F.H.Brandt,SPECIES,Plantae,Parodia papagayana,41788
2845854,Bulbophyllum cochinchinense Gagnep.,SPECIES,Plantae,Bulbophyllum cochinchinense,41789
3598252,Cyathea lepidotricha Domin,SPECIES,Plantae,Cyathea lepidotricha,41790
3598341,Hemitelia karsteniana Klotzsch,SPECIES,Plantae,Hemitelia karsteniana,41791
3600667,Cyathea loddigesii (Kunze) Domin,SPECIES,Plantae,Cyathea loddigesii,41792
2836960,Angraecum bilobum Lindl.,SPECIES,Plantae,Angraecum bilobum,41793
3958039,Sulcorebutia vilcayensis (Cåárdenas) F.H.Brandt,SPECIES,Plantae,Sulcorebutia valcayensis,41794
3652703,Vanda cathcarti Lindl,SPECIES,Plantae,Vanda catharti,41795
2791330,Zygopetalum quadratum (Lindl.) Pfitzer,SPECIES,Plantae,Zygopetalum quadratum,41796
2811231,Angraecum stipitatum Frapp. ex Cordem.,SPECIES,Plantae,Angraecum stipitatum,41797
2777468,Aloe compacta Reynolds,SPECIES,Plantae,Aloe compacta,41798
5313143,Pleione longipes (Lindl.) Kuntze,SPECIES,Plantae,Pleione longipes,41799
3952205,Nopalea escuintlensis Matuda,SPECIES,Plantae,Nopalea escuintlensis,41800
3954365,Lobivia vilcabambae F.Ritter,SPECIES,Plantae,Lobivia vilcabambae,41801
5324485,Sarcopodium purpureum Rchb.f.,SPECIES,Plantae,Sarcopodium purpureum,41802
3702080,Nepenthes distillatoria L.,SPECIES,Plantae,Nepenthes distillatoria,17939
2842939,Bulbophyllum longiflorum Thouars,SPECIES,Plantae,Bulbophyllum longiflorum,25055
5597419,Surenus paraguariensis Kuntze,SPECIES,Plantae,Surenus paraguariensis,41805
3986783,Guaiacum parvifolium Planch. ex A.Gray,SPECIES,Plantae,Guaiacum parvifolium,41806
4008204,Cyclamen neapolitanum Ten.,SPECIES,Plantae,Cyclamen neapolitanum,41807
3598716,Cyathea angolensis Welw.,SPECIES,Plantae,Cyathea angolensis,41808
3952463,Rebutia brunneoradicata F.Ritter,SPECIES,Plantae,Rebutia brunneoradicata,41809
3947440,Weingartia oligacantha F.H.Brandt,SPECIES,Plantae,Weingartia oligacantha,41810
2844796,Cirrhopetalum simillimum Rchb.f.,SPECIES,Plantae,Cirrhopetalum simillimum,41811
5284394,Dombeya chilensis Lam.,SPECIES,Plantae,Dombeyana chilensis,41812
5315716,Callista bigibba (Lindl.) Kuntze,SPECIES,Plantae,Callista biggiba,41813
5314200,Brassavola ovaliformis C.Schweinf.,SPECIES,Plantae,Brassavola ovaliformis,41814
2801659,Stanhopea calceolus Rchb.f.,SPECIES,Plantae,Stanhopea calceolus,41815
2795258,Alismorkis lyroglossa (Rchb.f.) Kuntze,SPECIES,Plantae,Alismorkis lyroglossa,41816
2809630,Zygostates chateaubriandii Ruschi,SPECIES,Plantae,Zygostates chateaubriandii,41817
3650549,Cypripedium ‰Ñ_krylowi Sjuzew,SPECIES,Plantae,Cypripedium krylowi,41818
3599204,Hemitelia beddomei C.B.Clarke,SPECIES,Plantae,Hemitelia beddomei,41819
5317298,Dendrobium monodon Kraenzl.,SPECIES,Plantae,Dendrobium monodon,41820
3944086,Ritterocereus deficiens (Otto & Dietr.) Backeb.,SPECIES,Plantae,Ritterocereus deficiens,41821
2814822,Dilomilis serrata Raf.,SPECIES,Plantae,Dilomilis serrata,41822
5305604,Cymbidium leroyi St.Cloud,SPECIES,Plantae,Cymbidium leroyi,41823
3598951,Cyathea costularis Domin,SPECIES,Plantae,Cyathea costularis,41824
2796920,Cattleya tibicinis (Bateman ex Lindl.) Beer,SPECIES,Plantae,Cattleya tibicinis,41825
5619658,Opuntia geometrica Castellanos,SPECIES,Plantae,Opuntia geometrica,41826
3064603,Euphorbia foliiflua Ule,SPECIES,Plantae,Euphorbia foliiflua,41827
5311095,Stauropsis violacea (H.Witte) Rchb.f.,SPECIES,Plantae,Stauropsis violacea,41828
3084298,Consolea moniliformis (L.) Britt.,SPECIES,Plantae,Consolea moniliformis,41829
2815812,Sayeria minutiflora Rauschert,SPECIES,Plantae,Sayeria minutiflora,41830
5625781,Carnegiea squamulosa (Scheinvar & Såánchez Mej.) P.V.Heath,SPECIES,Plantae,Carnegiea squamulosa,41831
2786191,Renanthera auyongii Christenson,SPECIES,Plantae,Renanthera auyongi,41832
3702210,Nepenthes northiana Hook. f.,SPECIES,Plantae,Nepenthes nordtiana,41833
5529707,Alsophila cooperi F.Muell.,SPECIES,Plantae,Alsophila cooperi,41834
3084554,Neolloydia warnockii L. Benson,SPECIES,Plantae,Neolloydia warnockii,41835
3600414,Cyathea purpurea Morton in Steyerm. et al.Fieldiana,SPECIES,Plantae,Cyathea purpurea,41836
2777926,Lomatophyllum rufocinctum (Haw.) Salm-Dyck ex Schult. & Schult.f.,SPECIES,Plantae,Lomatophyllum rufocinctum,41837
5421403,Sarracenia mandaiana J.R. Pitcher & W.A. Manda,SPECIES,Plantae,Sarracenia mandana,41838
3649848,Bulbophyllum platirachis De Wild.,SPECIES,Plantae,Bulbophyllum platirachis,41839
2811084,Aerides marginata Rchb.f.,SPECIES,Plantae,Aerides marginata,41840
2790622,Stenorrhynchos bracteosum Ames & C.Schweinf.,SPECIES,Plantae,Stenorrhynchos bracteosum,41841
3068319,Euphorbia graveolens N.E.Br.,SPECIES,Plantae,Euphorbia graveolens,41842
2782479,Aphyllorchis aberrans (Finet) Schltr.,SPECIES,Plantae,Aphyllorchis aberrans,41843
2822877,Pedilonum dichaeoides (Schltr.) Rauschert,SPECIES,Plantae,Pedilonum dichaeoides,41844
2821580,Pedilonum calicopis (Ridl.) Rauschert,SPECIES,Plantae,Pedilonum calicopis,41845
7283364,Tephrocactus alexanderi (Britton & Rose) Backeb.,SPECIES,Plantae,Tephrocactus alexanderi,41846
2848834,Masdevallia atropurpurea Rchb.f.,SPECIES,Plantae,Masdevallia attropurpurea,41847
5315826,Dendrobium trachyphyllum Schltr.,SPECIES,Plantae,Dendrobium trachyphyllum,41848
3652251,Sacodon macranthon Raf.,SPECIES,Plantae,Sacodon macranthum,41849
3946857,Weingartia vilcayensis Cardenas,SPECIES,Plantae,Weingartia vilcayensis,41850
3744291,Amphidesmium parkeri Schott,SPECIES,Plantae,Amphidesmium parkeri,41851
2848778,Masdevallia epallax Kè niger,SPECIES,Plantae,Masdevallia enallax,41852
2800856,Cattleya batalinii Sander & Kraenzl.,SPECIES,Plantae,Cattleya batalinii,41853
7280649,Opuntia bruchii Speg.,SPECIES,Plantae,Opuntia bruchii,41854
5625714,Mammillaria neocrucigera Backeb.,SPECIES,Plantae,Mammillaria neocrucigera,41855
3957552,Platyopuntia quitensis (Web.) F.Ritter,SPECIES,Plantae,Platyopuntia quitensis,41856
3600372,Cyathea formosana Copel.,SPECIES,Plantae,Cyathea formosana,41857
5310408,Gastrochilus curvifolius (Lindl.) Kuntze,SPECIES,Plantae,Gastrochilus curvifolius,41858
5530301,Alsophila palembanica Alderw.,SPECIES,Plantae,Alsophila palembanica,41859
5624081,Opuntia verticosa Weing.,SPECIES,Plantae,Opuntia verticosa,41860
5624115,Neoporteria occulta Britton & Rose,SPECIES,Plantae,Neoporteria occulta,41861
5307778,Lockhartia pandurata Pupulin,SPECIES,Plantae,Lockhartia pandurata,41862
2811365,Coelogyne Lindl.,GENUS,Plantae,Coelogyne convallariifolia,41863
2846203,Bulbophyllum japonicum (Makino) Makino,SPECIES,Plantae,Bulbophyllum japonicum,26636
2777763,Aloe oligospila Baker,SPECIES,Plantae,Aloe oligospila,41865
7281042,Weingartia tarijensis F.H.Brandt,SPECIES,Plantae,Weingartia tarijensis,41866
3952082,Trichocereus narvaecensis Cardenas,SPECIES,Plantae,Trichocereus narvaecensis,41867
5316749,Dendrobium simplicissimum (Lour.) Kraenzl.,SPECIES,Plantae,Dendrobium simplicissimum,41868
3064866,Euphorbia helicothele Lem.,SPECIES,Plantae,Euphorbia helicothele,41869
6,Plantae,KINGDOM,Plantae,Anacampseros australiana,41870
2825330,Cypripedium druryi Bedd.,SPECIES,Plantae,Cypripedium druryi,41871
2839163,Gongora cornuta (Klotzsch) Fowlie ex Jenny,SPECIES,Plantae,Gongora cornuta,41872
3084540,Echinomastus mariposensis Hester,SPECIES,Plantae,Echinomastus mariposensis,41873
3944790,Hylocereus extensus (Salm-Dyck ex DC.) Ralf Bauer,SPECIES,Plantae,Hylocereus extensus,41874
7281303,Notocactus securituberculatus F.Ritter,SPECIES,Plantae,Notocactus securituberculatus,41875
7281391,Weingartia breviflora (Backeb.) Hentzschel & K.Augustin,SPECIES,Plantae,Weingartia breviflora,41876
5316246,Dendrobium bolboflorum Falc. ex Hook.f.,SPECIES,Plantae,Dendrobium bolboflorum,41877
2843791,Cirrhopetalum umbellatum (G.Forst.) Reinw. ex Hook. & Arn.,SPECIES,Plantae,Cirrhopetalum umbellatum,41878
