id,locality,countryCode,establishmentMeans,occurrenceRemarks
94000,Acre;Goiás;Rio de Janeiro;Maranhão;Pará;Amazonas,BR,,
94001,Goiás;Minas Gerais,BR,,
6691,Paraná;Santa Catarina;Rio Grande do Sul,BR,NATURALIZADA,
115027,Rio de Janeiro,BR,NATIVA,
114943,Minas Gerais,BR,NATIVA,
137454,Pernambuco,BR,,
6708,,,,NAO_OCORoraimaE_BRASIL
6713,Rio Grande do Sul,BR,NATURALIZADA,
6715,Paraná;Pernambuco;Paraíba;Bahia;Tocantins;Roraima;Acre;Mato Grosso;Mato Grosso do Sul;Goiás;Distrito Federal;Pará;São Paulo;Minas Gerais,BR,NATURALIZADA,
6717,,,,NAO_OCORoraimaE_BRASIL
109609,Minas Gerais;São Paulo;Goiás;Mato Grosso;Amazonas,BR,NATURALIZADA,
81560,Rio de Janeiro;Distrito Federal;Pará;Paraná;Santa Catarina;Rio Grande do Sul;São Paulo,BR,NATURALIZADA,
6694,,,,NAO_OCORoraimaE_BRASIL
6696,Paraná;Rio Grande do Sul;Santa Catarina;Rio de Janeiro,BR,NATURALIZADA,
6697,Rio Grande do Sul;Rio de Janeiro;Minas Gerais;Santa Catarina;Paraná,BR,NATURALIZADA,
6699,Rio Grande do Sul,BR,NATURALIZADA,
6700,Rio Grande do Sul;Minas Gerais;São Paulo,BR,NATURALIZADA,
6720,Rio Grande do Sul,BR,NATIVA,
109616,Rio de Janeiro;Rio Grande do Sul,BR,NATURALIZADA,
109624,Rio de Janeiro;Santa Catarina;Paraná;São Paulo,BR,CULTIVADA,
109617,Rio Grande do Sul,BR,NATURALIZADA,
109622,Santa Catarina;Rio Grande do Sul;São Paulo;Paraná,BR,NATURALIZADA,
109625,Minas Gerais;Santa Catarina;Rio de Janeiro;Rio Grande do Sul;São Paulo;Paraná,BR,CULTIVADA,
109621,Rio Grande do Sul,BR,CULTIVADA,
109626,São Paulo;Paraná;Rio Grande do Sul;Santa Catarina;Minas Gerais;Rio de Janeiro,BR,NATURALIZADA,
109630,Rio de Janeiro;Paraná;São Paulo;Rio Grande do Sul;Santa Catarina,BR,NATURALIZADA,
109636,Minas Gerais;Paraíba;Paraná;Rio de Janeiro;São Paulo,BR,CULTIVADA,
81850,Bahia;Amazonas,BR,NATURALIZADA,
6847,Bahia;Pernambuco,BR,NATURALIZADA,
109631,Santa Catarina;Rio Grande do Sul,BR,NATURALIZADA,
25357,Pernambuco,BR,NATURALIZADA,
109756,,,,NAO_OCORoraimaE_BRASIL
109739,,,,NAO_OCORoraimaE_BRASIL
6729,Santa Catarina;Bahia;São Paulo;Pernambuco;Paraná;Rio Grande do Sul;Minas Gerais;Rio de Janeiro,BR,NATURALIZADA,
6730,,,,NAO_OCORoraimaE_BRASIL
92039,Ceará;Bahia;Roraima;Pará;Rio Grande do Norte;Amapá;Distrito Federal;Sergipe;Tocantins;Mato Grosso;Amazonas;Paraná;Santa Catarina;Espírito Santo;Rio de Janeiro;Paraíba;São Paulo;Pernambuco;Rondônia,BR,NATIVA,
6723,,,,NAO_OCORoraimaE_BRASIL
109615,São Paulo,BR,NATURALIZADA,
6719,Rio Grande do Sul,BR,NATURALIZADA,
16951,Piauí;Paraná;Minas Gerais;Maranhão;Bahia,BR,NATURALIZADA,
118148,,,,NAO_OCORoraimaE_BRASIL
22511,Espírito Santo;Pará;Amazonas;Bahia;Paraná;Minas Gerais;São Paulo;Rio Grande do Norte;Paraíba;Tocantins;Mato Grosso;Ceará;Santa Catarina;Acre;Mato Grosso do Sul;Roraima;Sergipe;Pernambuco;Piauí;Distrito Federal,BR,NATURALIZADA,
11392,Paraná;Santa Catarina;São Paulo;Rio de Janeiro;Espírito Santo;Minas Gerais,BR,NATIVA,
101647,Rondônia;São Paulo,BR,,
7111,Pernambuco;Piauí;Rio Grande do Norte;Sergipe;Ceará;Bahia;Paraná;Espírito Santo;Minas Gerais;Alagoas;Rio de Janeiro;São Paulo;Tocantins;Paraíba;Rondônia;Pará;Amapá;Mato Grosso;Mato Grosso do Sul;Goiás;Distrito Federal,BR,NATIVA,
94929,São Paulo;Amazonas;Piauí;Pernambuco;Minas Gerais,BR,,
82065,Maranhão,BR,NATURALIZADA,
14236,Pernambuco;Bahia;Alagoas;Tocantins;Mato Grosso;Mato Grosso do Sul;Goiás;Santa Catarina;Rio Grande do Sul;Paraná;Sergipe;Rio Grande do Norte;Piauí;Paraíba;Maranhão;Ceará;São Paulo;Minas Gerais;Espírito Santo,BR,NATIVA,
82054,,,,NAO_OCORoraimaE_BRASIL
82049,Rio de Janeiro;Pará;Mato Grosso do Sul;Goiás;Amazonas,BR,CULTIVADA,
14237,Rio Grande do Sul;Santa Catarina;Paraná;Bahia;São Paulo;Minas Gerais,BR,NATIVA,
16975,Bahia;Goiás,BR,NATURALIZADA,
16955,Piauí;Minas Gerais,BR,NATURALIZADA,
6986,São Paulo,BR,NATURALIZADA,
28379,Santa Catarina;Rio Grande do Sul;Paraná,BR,CULTIVADA,
25378,,,,NAO_OCORoraimaE_BRASIL
16952,Paraná,BR,NATURALIZADA,
102851,São Paulo;Rio Grande do Sul,BR,NATURALIZADA,
82215,,,,NAO_OCORoraimaE_BRASIL
103638,Rio Grande do Sul,BR,NATURALIZADA,
17135,Santa Catarina;Rio Grande do Sul,BR,NATURALIZADA,
14727,Paraná;Minas Gerais;São Paulo,BR,NATIVA,
102470,Ceará;Bahia;Rio de Janeiro;Pernambuco;Acre;Minas Gerais;Espírito Santo;Santa Catarina;Paraná;Piauí;Rio Grande do Norte;São Paulo;Mato Grosso do Sul;Sergipe;Distrito Federal;Paraíba,BR,NATURALIZADA,
102471,Minas Gerais;Espírito Santo;Santa Catarina;Paraná;São Paulo;Rio de Janeiro,BR,NATURALIZADA,
22581,Bahia;Santa Catarina;Espírito Santo;São Paulo;Rio de Janeiro;Mato Grosso do Sul;Mato Grosso;Paraíba;Ceará;Minas Gerais;Distrito Federal;Acre;Paraná;Rio Grande do Sul,BR,NATURALIZADA,
19961,Minas Gerais;Bahia,BR,NATIVA,
82084,Mato Grosso do Sul;Amazonas;Roraima;Maranhão,BR,NATIVA,
121913,Minas Gerais,BR,NATIVA,
121468,Rio Grande do Sul,BR,NATIVA,
101183,Rio Grande do Sul;Paraná;Santa Catarina,BR,NATIVA,
121129,Rio de Janeiro;São Paulo;Paraná,BR,NATIVA,
35304,Paraná,BR,NATIVA,
123755,Amapá;Amazonas;Pará;Maranhão;Mato Grosso,BR,NATIVA,
17268,,,,NAO_OCORoraimaE_BRASIL
1752,Bahia;Pernambuco;Piauí,BR,NATIVA,
101125,Santa Catarina;Rio Grande do Sul,BR,NATIVA,
36036,Pará;Amapá;Maranhão,BR,NATURALIZADA,
25459,Maranhão;Ceará;Espírito Santo;Paraná;Minas Gerais;São Paulo;Bahia;Pará;Rio de Janeiro,BR,NATIVA,
5005,Bahia;Amazonas;Mato Grosso;Mato Grosso do Sul;Rio Grande do Sul;Santa Catarina;Paraná,BR,NATIVA,
36066,Rio Grande do Sul;Rio de Janeiro;São Paulo;Minas Gerais;Santa Catarina;Paraná,BR,NATURALIZADA,
6360,Bahia,BR,NATIVA,
87359,Pernambuco;Ceará;Mato Grosso;Alagoas,BR,NATIVA,
82744,Mato Grosso do Sul;São Paulo;Rio de Janeiro;Rio Grande do Sul;Distrito Federal;Rio Grande do Norte;Piauí;Ceará;Pará;Amazonas;Tocantins;Bahia;Paraná;Mato Grosso;Minas Gerais,BR,CULTIVADA,
109902,Paraná;Pernambuco;Ceará;Bahia;Distrito Federal;São Paulo;Espírito Santo;Minas Gerais;Rio de Janeiro,BR,CULTIVADA,
120375,Goiás;São Paulo;Paraná;Minas Gerais;Espírito Santo;Rio Grande do Norte;Paraíba;Ceará;Amazonas;Bahia;Pernambuco;Mato Grosso;Rio de Janeiro,BR,CULTIVADA,
22844,Acre;Alagoas;Tocantins;Roraima;Amazonas;Rondônia;Ceará;Mato Grosso;São Paulo;Pará;Mato Grosso do Sul;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Rio Grande do Sul;Paraná;Goiás;Sergipe;Rio Grande do Norte;Amapá;Piauí;Distrito Federal;Pernambuco;Paraíba;Maranhão;Bahia,BR,NATURALIZADA,
82709,Paraná;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo;Paraíba;Ceará;Bahia;Pará;Amazonas;Acre;Distrito Federal;Amapá;Rondônia;Roraima;Tocantins;Alagoas;Maranhão;Piauí;Rio Grande do Norte;Sergipe;Mato Grosso;Mato Grosso do Sul;Goiás;Rio Grande do Sul;Pernambuco,BR,CULTIVADA,
22927,Alagoas;Maranhão;Minas Gerais;Espírito Santo;Tocantins;Pará;São Paulo;Paraná;Amazonas;Pernambuco;Acre;Bahia;Ceará;Rondônia;Roraima;Distrito Federal;Sergipe;Santa Catarina;Rio Grande do Norte;Piauí;Rio Grande do Sul;Paraíba;Goiás;Amapá;Mato Grosso;Rio de Janeiro;Mato Grosso do Sul,BR,CULTIVADA,
22798,,BR,NATURALIZADA,
116734,São Paulo;Rio Grande do Sul,BR,NATIVA,
108121,Rio de Janeiro;São Paulo,BR,NATIVA,
120430,Goiás;Tocantins;Piauí;São Paulo;Paraná;Mato Grosso;Mato Grosso do Sul;Espírito Santo;Rio de Janeiro;Bahia,BR,NATURALIZADA,
115290,,,,NAO_OCORoraimaE_BRASIL
23050,Pernambuco;Ceará;Bahia;Amazonas;Acre;Mato Grosso;São Paulo;Distrito Federal;Minas Gerais;Espírito Santo;Paraná;Rio de Janeiro;Paraíba,BR,NATURALIZADA,
18685,Paraíba;Paraná;Espírito Santo;Minas Gerais;São Paulo;Rio de Janeiro;Mato Grosso do Sul;Mato Grosso;Bahia;Maranhão;Pernambuco,BR,NATURALIZADA,
105510,Distrito Federal;Paraná,BR,NATURALIZADA,
24993,Rondônia;Pará;Amazonas;Mato Grosso;Acre,BR,NATIVA,
81714,Amazonas,BR,NATIVA,
29479,Goiás;Tocantins,BR,NATIVA,
92712,Santa Catarina,BR,NATIVA,
83659,Mato Grosso;Maranhão;Tocantins;Roraima;Rondônia;Goiás;Acre;Amazonas;Pará;Bahia;São Paulo;Rio de Janeiro;Pernambuco;Minas Gerais;Espírito Santo,BR,NATURALIZADA,
83651,Pernambuco;Maranhão;Bahia;Amazonas;Paraná,BR,NATURALIZADA,
18991,Bahia;Rio Grande do Sul;Pernambuco;Ceará;Piauí;Sergipe;Alagoas;Rio Grande do Norte;Paraíba,BR,CULTIVADA,
101162,Paraná;Minas Gerais;Rio de Janeiro;São Paulo;Mato Grosso do Sul,BR,NATURALIZADA,
83527,Amazonas;Minas Gerais;Goiás;São Paulo;Tocantins;Piauí;Bahia,BR,NATURALIZADA,
101181,Minas Gerais;São Paulo,BR,NATURALIZADA,
83528,Pará;Amazonas;Minas Gerais;Mato Grosso;Tocantins;Goiás,BR,NATURALIZADA,
120424,Santa Catarina;São Paulo;Espírito Santo;Paraná;Bahia;Distrito Federal;Rio de Janeiro;Minas Gerais;Tocantins;Rio Grande do Sul,BR,NATURALIZADA,
31060,Mato Grosso do Sul;São Paulo,BR,NATIVA,
83404,,,,NAO_OCORoraimaE_BRASIL
120619,Paraná;Rio Grande do Sul;São Paulo,BR,NATURALIZADA,
83377,Amazonas,BR,NATURALIZADA,
126963,Rio de Janeiro;Espírito Santo,BR,NATIVA,
57694,Maranhão,BR,NATURALIZADA,
57648,,,,NAO_OCORoraimaE_BRASIL
97192,Rio de Janeiro;Espírito Santo;Rio Grande do Sul;Paraná;Minas Gerais;São Paulo;Santa Catarina,BR,NATIVA,
7806,São Paulo;Paraná,BR,NATURALIZADA,
98232,Paraná;São Paulo;Bahia,BR,NATIVA,
101617,Rondônia;Pará,BR,NATIVA,
120617,Paraná;Rio Grande do Sul;Santa Catarina;São Paulo;Minas Gerais,BR,NATURALIZADA,
23207,São Paulo;Paraná;Rio de Janeiro;Minas Gerais;Espírito Santo;Rio Grande do Sul;Bahia;Acre;Mato Grosso;Mato Grosso do Sul;Santa Catarina;Paraíba;Goiás;Pernambuco,BR,CULTIVADA,
23201,Santa Catarina;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Rio Grande do Sul;Paraná;Sergipe;Rio Grande do Norte;Piauí;Pernambuco;Paraíba;Maranhão;Ceará;Bahia;Alagoas;Tocantins;Roraima;Rondônia;Pará;Amapá;Amazonas;Acre;Mato Grosso;Mato Grosso do Sul;Goiás;Distrito Federal,BR,CULTIVADA,
83838,Pará;Distrito Federal;Minas Gerais;Bahia;Amapá;São Paulo;Rio de Janeiro;Pernambuco,BR,NATURALIZADA,
33904,Amazonas,BR,NATIVA,
110096,Rio Grande do Sul,BR,NATIVA,
23140,,BR,CULTIVADA,
36472,,,,NAO_OCORoraimaE_BRASIL
88235,,,,NAO_OCORoraimaE_BRASIL
84166,,,,NAO_OCORoraimaE_BRASIL
8049,Rio de Janeiro;Paraíba;Acre;São Paulo;Paraná;Distrito Federal;Goiás;Minas Gerais,BR,NATURALIZADA,
8045,Rio de Janeiro;Minas Gerais;Rio Grande do Sul;Paraná;São Paulo,BR,NATURALIZADA,
59105,,,,NAO_OCORoraimaE_BRASIL
137455,Pernambuco,BR,,
121463,Goiás;Rio de Janeiro,BR,NATIVA,
5266,Minas Gerais;Mato Grosso;Goiás;Rio de Janeiro;Distrito Federal;São Paulo,BR,NATIVA,
121589,Amazonas;Pernambuco,BR,NATIVA,
92717,Santa Catarina;Pernambuco;Amazonas;Rio Grande do Sul;Rio de Janeiro;Mato Grosso;Bahia;Pará;São Paulo,BR,NATIVA,
36302,,,,NAO_OCORoraimaE_BRASIL
57692,Maranhão,BR,NATURALIZADA,
17913,São Paulo;Rio de Janeiro;Minas Gerais;Pernambuco;Bahia;Alagoas;Amazonas;Pará;Ceará;Paraíba;Sergipe;Mato Grosso do Sul;Goiás;Espírito Santo;Rio Grande do Sul;Santa Catarina;Paraná,BR,NATURALIZADA,
17909,Mato Grosso do Sul;Acre;Amazonas;Pará;Rondônia;Tocantins;Alagoas;Bahia;Ceará;Maranhão;Paraíba;Pernambuco;Piauí;Rio Grande do Norte;Sergipe;Distrito Federal;Mato Grosso;Goiás;Rio de Janeiro;São Paulo;Minas Gerais;Espírito Santo;Paraná;Santa Catarina;Rio Grande do Sul,BR,NATURALIZADA,
36577,Distrito Federal;Rondônia;Tocantins;Alagoas;Acre;Rio Grande do Norte;Amazonas;Pará;Bahia;Ceará;Sergipe;Mato Grosso do Sul;Espírito Santo;Maranhão;Paraíba;Rio Grande do Sul;Santa Catarina;São Paulo;Pernambuco;Rio de Janeiro;Piauí;Paraná;Mato Grosso;Minas Gerais;Goiás,BR,NATURALIZADA,
88289,,,,NAO_OCORoraimaE_BRASIL
84196,,,,NAO_OCORoraimaE_BRASIL
88290,,,,NAO_OCORoraimaE_BRASIL
36587,Bahia,BR,NATURALIZADA,
117019,,,,NAO_OCORoraimaE_BRASIL
117020,,,,NAO_OCORoraimaE_BRASIL
36582,Ceará;Santa Catarina;Piauí;Pernambuco;Rio Grande do Sul;Sergipe;Paraná;Espírito Santo;Minas Gerais;São Paulo;Rio de Janeiro;Amazonas;Pará;Roraima;Alagoas;Bahia;Goiás;Distrito Federal,BR,NATURALIZADA,
115930,Distrito Federal;Bahia;Ceará;Rio Grande do Sul;São Paulo;Paraná,BR,NATURALIZADA,
23330,Pará;Rondônia;Alagoas;Bahia;Ceará;Distrito Federal;Acre;Santa Catarina;Espírito Santo;Paraná;Rio Grande do Sul;Minas Gerais;São Paulo;Rio Grande do Norte;Goiás;Mato Grosso do Sul;Pernambuco,BR,NATURALIZADA,
36580,Rio Grande do Sul;São Paulo;Minas Gerais;Santa Catarina;Paraná,BR,NATURALIZADA,
17911,Rio de Janeiro;Minas Gerais;Bahia;Mato Grosso do Sul;Goiás;Acre;Paraná;Rio Grande do Sul;Distrito Federal;Espírito Santo;Santa Catarina;Ceará;Maranhão;São Paulo,BR,NATURALIZADA,
102044,Rio de Janeiro;Piauí;São Paulo;Pernambuco,BR,,
36589,Minas Gerais;Paraná;Santa Catarina;São Paulo;Rio de Janeiro;Rio Grande do Sul,BR,NATURALIZADA,
117358,Bahia,BR,NATURALIZADA,
84201,,,,NAO_OCORoraimaE_BRASIL
23334,,,,NAO_OCORoraimaE_BRASIL
25604,,,,NAO_OCORoraimaE_BRASIL
23332,Minas Gerais;Santa Catarina;São Paulo;Rio de Janeiro;Goiás;Mato Grosso;Paraná;Distrito Federal;Sergipe;Piauí;Paraíba;Maranhão;Ceará;Roraima;Amazonas;Acre;Bahia;Espírito Santo,BR,NATURALIZADA,
36608,Ceará;São Paulo;Minas Gerais;Espírito Santo;Sergipe;Rio Grande do Norte;Piauí;Paraíba;Maranhão;Alagoas;Bahia;Pernambuco;Rio de Janeiro,BR,NATURALIZADA,
17917,Minas Gerais;Santa Catarina;Paraná;Rio de Janeiro;São Paulo;Rio Grande do Sul;Bahia,BR,NATURALIZADA,
137456,Pernambuco,BR,,
36592,Distrito Federal;Santa Catarina;Minas Gerais;São Paulo;Rio de Janeiro;Paraíba;Goiás;Paraná;Rio Grande do Sul,BR,CULTIVADA,
116272,,,,NAO_OCORoraimaE_BRASIL
84643,,,,NAO_OCORoraimaE_BRASIL
116034,Minas Gerais,BR,NATURALIZADA,
120045,Bahia;Rio de Janeiro;Espírito Santo,BR,NATIVA,
23422,,,,NAO_OCORoraimaE_BRASIL
84419,Rondônia,BR,NATURALIZADA,
25622,,BR,NATURALIZADA,
84408,Rio Grande do Norte;Paraíba;Rio de Janeiro;Sergipe;São Paulo;Minas Gerais;Bahia;Pernambuco;Paraná;Santa Catarina;Rio Grande do Sul;Espírito Santo;Ceará,BR,NATURALIZADA,
30202,,,,NAO_OCORoraimaE_BRASIL
84332,,,,NAO_OCORoraimaE_BRASIL
121455,Pernambuco,BR,NATIVA,
84313,,,,NAO_OCORoraimaE_BRASIL
84280,Amazonas,BR,NATIVA,
84797,Amazonas,BR,NATURALIZADA,
8792,Pará;Mato Grosso;São Paulo,BR,NATIVA,
116251,,,,NAO_OCORoraimaE_BRASIL
8793,,,,NAO_OCORoraimaE_BRASIL
116238,São Paulo,BR,NATURALIZADA,
116417,,,,NAO_OCORoraimaE_BRASIL
116416,,,,NAO_OCORoraimaE_BRASIL
116271,,,,NAO_OCORoraimaE_BRASIL
36584,Espírito Santo;Pernambuco;Piauí;Amazonas;Pará;Santa Catarina;Ceará;São Paulo;Paraíba;Goiás;Mato Grosso do Sul;Minas Gerais;Bahia,BR,NATURALIZADA,
23618,Acre;Bahia;Maranhão;Rondônia;Amapá;Amazonas;Pará,BR,NATURALIZADA,
84950,,,,NAO_OCORoraimaE_BRASIL
19517,Pará;Maranhão;Amazonas;Acre,BR,NATURALIZADA,
84941,Bahia;Pernambuco;Ceará;Paraná;Rio de Janeiro;São Paulo;Amazonas;Pará,BR,NATURALIZADA,
115408,Paraná;Goiás;Amazonas;Alagoas;Bahia;Ceará;Maranhão;Paraíba;Pernambuco;Rio Grande do Norte;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATURALIZADA,
85065,Minas Gerais,BR,NATURALIZADA,
85561,Amazonas;Pará,BR,NATIVA,
102519,Sergipe,BR,NATIVA,
102514,Maranhão,BR,NATURALIZADA,
81383,,,,NAO_OCORoraimaE_BRASIL
85800,Rio de Janeiro;Paraná;Roraima;Alagoas;Bahia;Paraíba;Minas Gerais;Pernambuco;Rio Grande do Norte;Sergipe;São Paulo;Espírito Santo;Santa Catarina;Rio Grande do Sul,BR,NATURALIZADA,
85711,Pernambuco;Sergipe;Espírito Santo;Minas Gerais;Paraíba;Maranhão;Amazonas;Distrito Federal;Acre;Ceará;Rio de Janeiro;São Paulo;Bahia;Alagoas;Roraima;Rondônia;Piauí;Pará;Rio Grande do Norte,BR,NATURALIZADA,
85712,Rio Grande do Sul;Paraná;Santa Catarina;Espírito Santo;Distrito Federal;Mato Grosso;Acre;Amazonas;Amapá;Pará;Rondônia;Alagoas;Bahia;Ceará;Maranhão;Paraíba;Pernambuco;Piauí;Rio Grande do Norte;Sergipe;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATURALIZADA,
121203,Rio Grande do Sul,BR,NATIVA,
21305,Bahia,BR,NATIVA,
14725,Roraima;Piauí;Rio Grande do Sul;Santa Catarina;Paraná;Maranhão;Rio Grande do Norte;Sergipe;Acre;Mato Grosso;Tocantins;Mato Grosso do Sul;Amazonas;Amapá;Alagoas;Pará;Rondônia;Goiás;Distrito Federal;Espírito Santo;Minas Gerais;São Paulo;Rio de Janeiro;Pernambuco;Bahia;Paraíba;Ceará,BR,NATIVA,
37162,Rio Grande do Sul;Bahia;Paraná;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATURALIZADA,
102524,Amazonas,BR,NATIVA,
86017,Bahia;Amazonas;Minas Gerais;Pernambuco;Espírito Santo;São Paulo;Rio de Janeiro;Santa Catarina;Rio Grande do Sul;Paraná;Roraima,BR,NATURALIZADA,
14624,Rio de Janeiro;Espírito Santo;Minas Gerais,BR,NATIVA,
25756,Mato Grosso;São Paulo;Rio de Janeiro;Minas Gerais;Distrito Federal;Santa Catarina;Paraná;Bahia,BR,NATURALIZADA,
119908,,BR,CULTIVADA,
119907,,BR,CULTIVADA,
119909,São Paulo;Santa Catarina;Rio de Janeiro;Paraná;Minas Gerais,BR,NATURALIZADA,
104463,,,,NAO_OCORoraimaE_BRASIL
126855,Minas Gerais;São Paulo;Paraná;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
37167,Bahia;Minas Gerais;Rio de Janeiro;Ceará,BR,NATURALIZADA,
10948,Pará;São Paulo;Rio Grande do Sul,BR,NATURALIZADA,
10939,São Paulo;Bahia;Rio de Janeiro;Minas Gerais;Espírito Santo;Rio Grande do Sul;Santa Catarina;Paraná,BR,NATURALIZADA,
10946,Ceará;Bahia;Pará;São Paulo;Pernambuco;Rio de Janeiro,BR,NATURALIZADA,
33954,Amazonas,BR,NATIVA,
37619,Distrito Federal;São Paulo;Pará;Mato Grosso;Mato Grosso do Sul,BR,NATURALIZADA,
14721,Rio de Janeiro;Minas Gerais;Paraná;São Paulo;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
31736,Minas Gerais;Distrito Federal;Goiás;Mato Grosso,BR,NATIVA,
1760,Minas Gerais,BR,NATIVA,
38574,Minas Gerais;Bahia;Acre;Rio Grande do Sul;Amazonas;Santa Catarina;Rio de Janeiro;Goiás;São Paulo;Espírito Santo;Paraná;Pernambuco;Mato Grosso;Pará;Amapá,BR,NATURALIZADA,
90782,Minas Gerais;São Paulo;Espírito Santo;Paraná;Rio de Janeiro,BR,NATIVA,
102275,Bahia,BR,NATIVA,
108122,Rio Grande do Sul;São Paulo;Espírito Santo;Mato Grosso do Sul;Pará;Rio de Janeiro,BR,NATIVA,
4923,Bahia;Espírito Santo;Minas Gerais,BR,NATIVA,
20221,Bahia;Santa Catarina;Goiás;Rio de Janeiro;Pará,BR,CULTIVADA,
24134,Paraná;Rio de Janeiro;Minas Gerais;Maranhão;Acre;Goiás;Santa Catarina;Piauí;Pernambuco;São Paulo;Rio Grande do Norte;Amazonas;Ceará;Pará;Rondônia;Mato Grosso;Distrito Federal;Sergipe;Paraíba;Alagoas;Mato Grosso do Sul;Rio Grande do Sul;Tocantins;Bahia;Espírito Santo,BR,CULTIVADA,
119725,São Paulo;Paraná,BR,NATURALIZADA,
11942,Distrito Federal;Rio Grande do Norte;Piauí;Pernambuco;Paraíba;Maranhão;Ceará;Bahia;Alagoas;Tocantins;Roraima;Rondônia;Pará;Amazonas;Acre;Mato Grosso;Mato Grosso do Sul;Goiás;São Paulo;Espírito Santo;Minas Gerais;Rio de Janeiro;Santa Catarina;Rio Grande do Sul;Paraná;Sergipe,BR,NATURALIZADA,
14623,São Paulo;Espírito Santo;Minas Gerais;Paraná;Rio de Janeiro;Mato Grosso do Sul;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
11589,Paraná;Maranhão;Tocantins;Alagoas;Bahia;Minas Gerais;Espírito Santo;Santa Catarina;Rio Grande do Sul;São Paulo;Mato Grosso do Sul;Rondônia;Mato Grosso;Amazonas;Pará;Amapá;Goiás;Rio de Janeiro;Acre;Distrito Federal,BR,NATURALIZADA,
37280,Bahia,BR,NATURALIZADA,
105328,São Paulo;Rio de Janeiro,BR,NATURALIZADA,
105329,Rio de Janeiro;São Paulo,BR,NATURALIZADA,
105330,Distrito Federal;São Paulo;Rio de Janeiro;Minas Gerais;Santa Catarina;Goiás,BR,NATURALIZADA,
86783,Paraná;Pernambuco;Mato Grosso;Mato Grosso do Sul;Goiás;Santa Catarina;Minas Gerais;Rio de Janeiro;São Paulo;Bahia;Distrito Federal;Alagoas,BR,NATURALIZADA,
4924,Rio de Janeiro;São Paulo;Minas Gerais;Espírito Santo;Paraná;Bahia,BR,NATIVA,
20488,Rio de Janeiro,BR,NATURALIZADA,
12990,Rio de Janeiro;Mato Grosso do Sul;Mato Grosso;Pará;Bahia;Ceará;Paraíba;Pernambuco;Piauí;Rio Grande do Norte;Sergipe;Minas Gerais,BR,NATURALIZADA,
20316,Rio de Janeiro;São Paulo;Paraná;Minas Gerais;Amazonas;Pará;Mato Grosso do Sul;Bahia;Mato Grosso;Distrito Federal;Sergipe;Rondônia;Rio Grande do Norte;Pernambuco;Paraíba;Maranhão;Ceará;Acre;Goiás;Espírito Santo;Santa Catarina;Alagoas,BR,CULTIVADA,
103008,Pará;Rondônia;Mato Grosso,BR,NATIVA,
102389,Bahia;Minas Gerais;Espírito Santo,BR,NATIVA,
102556,Minas Gerais,BR,NATIVA,
105385,São Paulo,BR,CULTIVADA,
105397,Paraná;Rio de Janeiro;Minas Gerais;Mato Grosso;Distrito Federal;Goiás;Santa Catarina;Mato Grosso do Sul;São Paulo,BR,CULTIVADA,
105399,Santa Catarina;São Paulo,BR,CULTIVADA,
106284,São Paulo,BR,NATURALIZADA,
105402,Goiás;Distrito Federal;São Paulo;Rio de Janeiro;Minas Gerais;Santa Catarina;Rio Grande do Sul;Paraná,BR,NATURALIZADA,
105400,Rio de Janeiro;São Paulo,BR,NATURALIZADA,
105381,São Paulo,BR,CULTIVADA,
105341,São Paulo,BR,NATURALIZADA,
123741,Minas Gerais;Santa Catarina;Paraná;Rio Grande do Sul;São Paulo,BR,NATIVA,
105409,São Paulo,BR,NATURALIZADA,
105394,Distrito Federal;São Paulo,BR,NATURALIZADA,
105333,Minas Gerais;Santa Catarina;Goiás;Bahia;Paraná;Mato Grosso;São Paulo;Distrito Federal;Rio de Janeiro,BR,NATURALIZADA,
105334,São Paulo,BR,NATURALIZADA,
105335,São Paulo,BR,NATURALIZADA,
105326,Minas Gerais,BR,NATURALIZADA,
105327,Rio de Janeiro;São Paulo,BR,NATURALIZADA,
13209,Minas Gerais,BR,CULTIVADA,
103633,Santa Catarina;São Paulo,BR,NATURALIZADA,
86829,Goiás;São Paulo;Pará,BR,NATURALIZADA,
111621,Pernambuco;Minas Gerais;Rio Grande do Sul;Mato Grosso;Piauí;Distrito Federal;São Paulo;Paraná,BR,NATURALIZADA,
13212,Mato Grosso;Pará;Minas Gerais;Amapá;Espírito Santo;Santa Catarina;Rio Grande do Sul;Paraná;Rio Grande do Norte;Piauí;Pernambuco;Paraíba;Maranhão;Ceará;Bahia;Alagoas;Roraima;São Paulo;Rio de Janeiro;Distrito Federal;Goiás;Mato Grosso do Sul,BR,NATURALIZADA,
13213,Mato Grosso;Distrito Federal;Goiás;Mato Grosso do Sul;Tocantins;Paraná;Rio Grande do Sul;Santa Catarina;Minas Gerais;São Paulo,BR,CULTIVADA,
